id,comment,new,technical,local,correctional
120826438,Changed the classification from service way to track #tomtom,0,1,0,1
120843588,Correcting river names https://maproulette.org/browse/challenges/27345,0,0,1,1
121032633,Aligned highways near Hotel campestre (la Toscana) #adt,0,1,0,1
121088953,Mapping Missing Street Name in Malaysia  #grab,1,0,1,0
121189655,Created missing roads #bolt,1,1,0,0
121202373,Add road surface info,1,1,0,0
121224133,Edited road name in Indonesia,0,0,1,1
121263644,Road Note Resolution #kaart #1060 #NotatonaAmÃ©ricaLatina #ONL #maproulette #26979,0,0,0,1
121407054,#mapwithai #India Created residential and track ways,1,1,0,0
121407583,Modified barrier tag and aligned tertiary highway near Heriberto Herrera #adt,0,1,0,1
121410226,#mapwithai #India Created residential and track ways,1,1,0,0
121443697,Buildings and residential areas in #Silaregion #Chad #MSF #MissingMaps #hotosm-project-7889 Modified buildings #adt,1,1,0,1
121486820,Inclusion of roads in towns and cities in Brazil. #kaart #2022 #Brazil,1,0,1,0
121496883,added houses,1,0,0,0
121517229,#hotosm-project-10970 Added buildings  #mapbeks #UNMAPPEDPH #UNMAPPEDQuirino #UNMAPPEDPH2021 #amazonpsas,1,0,0,0
121567758,Created missing roads #bolt,1,1,0,0
121575999,Added office building,1,0,0,0
121758622,#mapwithai #India Added  Residential and  Service Ways,1,1,0,0
121801507,Added building#hotosm-project-12424 #Mappingforfloodresilience #OpenStreetMap Uganda #CLCD #YouthMappers #MapGive,1,0,0,0
121859414,Create missing Roads,1,0,0,0
121874923,added gate delivery restriction #amap,1,0,0,0
121895326,Inclusion of roads in towns and cities in Brazil. #kaart #2022 #Brazil.,1,0,1,0
121993285,Correction of unrecognized TAG on highway in Brazil #kaart - 1060 #maproulette,0,1,0,1
122168566,Updated alt_names in Doha,0,0,1,1
122234914,Mainly added farmland.,1,0,0,0
122306694,Roads.,1,0,0,0
122316394,Assigned barrier for residential ways near Jalan Candi Sewu #adt,0,1,1,1
122336113,Modified alt_names in Arabic of a residential highway in Doha,0,0,1,1
122363610,Added access restrictions in IND. Please,0,1,1,1
122457333,Create missing Roads,1,0,0,0
122579692,road,1,0,0,0
122648977,Adding Missing Road #Bolt,1,0,0,0
122713923,Provided the connectivity for residential highway #tomtom,0,1,0,1
122727435,Updated building geometry so it doesn't intersect road,0,0,0,1
122750952,Added link between the roads,1,0,0,0
122760718,Inclusion of Street Names in the Vila of CrisÃ³polis / BA - Brasil #kaart #2022 #maproulette,0,0,1,1
122792123,Add road smoothness,1,1,0,0
122832257,Add road surface info,0,1,0,1
122983472,Added a missing road#bolt,1,0,0,0
122989224,added service road #amap,1,1,0,0
123028804,Added new road geometry in Arad County,1,0,0,0
123195069,realigned a road on Tsushima Island,0,0,0,1
123250486,#AtlasChecks #RoadNameGapCheck #maproulette updated misspelled road name,0,0,1,1
123275476,Updates to Roads,0,0,0,1
123299378,#mapwithai #India Created and modified residential roads.,1,1,0,0
123478151,Schellebelle railway station: added incline information on stairs connecting the platforms,0,1,1,1
123668373,Language names added,1,0,1,0
123697888,Add road surface info,1,1,0,0
123783265,added some buildings,1,0,0,0
123787901,#mapwithai #India Modified the alignment of existing highways,0,1,0,1
123802715,Corrected road classification in Ilfov #Kaart 2022,0,1,0,1
123831213,Connected tertiary roads,0,0,0,1
123934626,The building tag is removed from highway #tomtom,0,1,0,1
123990562,added swimming pools #osm-us-project-312 #mapping-for-impact #risingtideeffect-nyc #map-along #youthmappersfuta,1,0,1,0
124096765,added ice-cream shop,1,0,1,0
124106233,Added road name to way in Banten #adt,1,0,1,0
124177829,Determine place names,0,1,0,0
124346680,name:en - Fix transliteration (place boundary)},0,0,1,1
124347003,name:en - Fix transliteration (place boundary)},0,0,1,1
124361488,Added roads,1,0,0,0
124472287,Added highway: service  #telenav,1,1,0,0
124475316,#digitalegypt Edit roads,0,0,0,1
124478730,Added access tag. #amap.,1,1,0,0
124506290,fixing_osm_roads,0,0,0,1
124535832,school name,0,0,1,0
124600830,Various greenery and pedestrian crossings around Hawkins Road,1,0,0,0
124701074,Specify road surfaces,0,1,0,0
124727294,Added an area for all the pitches,1,0,0,0
124732562,Added Wikipedia page,1,0,0,0
124762492,Specify whether there are crossings at intersections of paths and roads,0,1,0,0
124786687,Determine place names,0,1,0,0
124867913,Specify whether roads have sidewalks,0,1,0,1
124882442,Specify whether roads have sidewalks,0,1,0,0
124893336,Specify whether roads have sidewalks,0,1,0,0
125093710,Modified the alignment of the riverbank #adt,0,1,0,1
125099003,Added directions#amap,1,1,0,0
125107297,Added buildings.,1,0,0,0
125112343,Specify street/place names to addresses,0,0,1,1
125144968,Determine roads lane count,0,1,0,0
125212555,#mapwithai #India Captured and modified residential ways,1,1,0,0
125226187,Determine road widths,0,1,0,0
125251782,#mapwithai #India Added residential,1,1,0,0
125312646,Fixing Keepright missing highway waterway intersection logical issue #MSFTOpenMaps,0,1,0,1
125394808,Specify street/place names to addresses,0,1,1,0
125400539,Created service highway near Jalan Semarak Api #adt,1,1,0,0
125425137,#hotosm-project-12825 #OSMBD #Bangladesh #BangladeshFloodResponse2022 Added and adjusted buildings,1,0,0,1
125438661,Specify whether roads have sidewalks,0,1,0,0
125482708,Specify road smoothness,0,1,0,0
125537562,added covered=yes. #Kaart 2022,0,1,0,1
125547627,Added Serviceroad #amap,1,1,0,0
125645617,Street name updated,0,0,1,1
125671001,Added way near Kohlenriedalm,1,0,0,0
125671156,Specify whether roads have sidewalks,0,1,0,0
125696590,added directions  #amap,1,1,0,0
125744922,Added mooring tag to North Pier,1,1,0,0
125744922,Added mooring tag to North Pier,1,0,0,0
125774373,Fixing Keepright missing highway waterway intersection logical issue #MSFTOpenMaps,0,1,0,1
125786645,Private farm road,0,0,1,1
125892810,Created and aligned residential way near Nueva Granada #adt,1,1,1,1
125985995,#mapwithai #buildingmapping Added some buildings,1,1,0,0
126246708,wifi hotspot added,1,0,0,0
126284315,#mapwithai #India Created residential ways,1,1,0,0
126357359,Specify road surfaces,0,1,0,0
126427060,Specify road surfaces,0,1,0,0
126536023,Fixing Keepright highway - waterway interesection issue #MSFTOpenMaps,0,1,0,1
126644192,Added lane information #telenav,0,1,0,1
126657536,Added power lines and fences,1,0,0,0
126658556,Fixing Keepright highway - waterway interesection issue #MSFTOpenMaps,0,1,0,1
126685572,residential and construction upd,1,0,0,0
126733991,#mapwithai #India Created and Modified Residential Ways,1,1,0,0
126768816,Fixing Keepright highway - waterway interesection issue #MSFTOpenMaps,0,1,0,1
126814647,Added directions to  service ways #tomtom,0,1,0,1
126882671,Added land cover and small details,1,0,0,0
126940828,Updated paths around Cuei-hua Road,0,0,1,1
126942299,Update road surfaces,1,1,0,0
127079269,#mapwithai #India Added and Modified Residential and Existing Roads,1,1,0,0
127215403,Determine place names,0,0,1,0
127287576,"Changed road name to ""Power Lane"" according to user feedback and Highway Performance Monitoring System FSYS 3 #mbx_usa_editing",0,0,1,1
127293973,Added the service highways #tomtom,1,1,0,0
127327920,Added building Name,1,0,0,0
127348008,servicevÃ¤g,1,0,1,0
127357151,#mapwithai #India Modified unclassified and residential ways,0,1,0,1
127399167,added building west bend wisconsin,1,0,0,0
127434707,Added monument,1,0,0,0
127452601,#AtlasChecks #BuildingRoadIntersectionCheck #MSFTOpenMaps,0,1,0,1
127505633,name available from online source,0,0,1,0
127514489,Added POI information to the AOI #adt,1,1,0,0
127522165,Changed the classification from service to residential way near Kaliuntu #adt,0,1,0,1
127687040,Road Alignment,0,0,0,1
127698769,Minor tweaks to way path to better match the actual roads.,0,0,0,1
127708545,#mapwithai #India Upgraded the classification from track to residential ways,1,1,0,0
127737173,Improved Owschlager See,0,0,0,1
127745902,#hotosm-project-13457 #UNMappers #UNSOS #Somalia Added and/or modified topographic data,1,0,0,1
127752059,Sky road section added.,1,0,0,0
127820281,#hotosm-project-13177 #OpenCitiesLAC #amm Modified the alignment of buildings #adt,0,1,0,1
127875601,Added U-turn and Left-turn restrictions according to proprietary street-level imagery,1,1,0,0
128092027,#hotosm-project-13458 #UNMappers #UNSOS #Somalia Added and/or modified topographic data,1,0,0,1
128192946,Added street addresses,1,0,1,0
128709729,Segona ronda d'afegir name:ca a partir de name per carrers,1,1,0,0
128775389,added roads,1,0,0,0
128787031,added surface asphalt to Mill St,1,1,0,0
128979532,Modified the alignment of buildings #adt,0,1,0,1
129012214,#maproulette https://maproulette.org/browse/challenges/28471 added website.,1,1,0,0
129131142,Road details,1,0,0,0
129137063,realign some service roads slightly.,0,0,0,1
129151066,Specify whether roads have sidewalks,0,1,0,0
129182406,#mapwithai #India Aligned Secondary Highways and Created Track ways,1,1,0,1
129238691,Specify road surfaces,0,1,0,0
129271823,#mapwithai#India Captured Residential and Service Ways,1,1,0,0
129323328,Avenue Guillaume Crock - Guillaume Crocklaan 2 add street name in bilingual,0,1,1,0
129330567,Specify road surfaces,0,1,0,0
129349942,Adding Missing Road #Bolt,1,0,0,0
129365995,Removed the single member multipolygon relation and added landuse residential tag to the polygon #tomtom,0,1,0,1
129367980,Determine roads lane count,0,1,0,0
129384678,Added destination:ref tags. #Kaart,1,1,0,0
129388026,Afegeix name:ca a partir de name inconfusiblement en catalÃ  segons hunspell i LanguageTool a Calaf,0,1,1,0
129410495,Specify road smoothness,0,1,0,1
129427669,Afegeix name:ca a partir de name en catalÃ  segons hunspell,1,1,1,0
129479102,align roads,0,1,0,1
129513370,Modified the area tag and disconnected the residential way near Tol Palimanan - Kanci highway #adt,0,1,0,1
129583353,Add road name #GRABOSM,1,0,1,0
129638386,Removed the single member multipolygon relation and added landuse farmland tag to the polygon #tomtom,0,1,0,1
129742711,Update roads,0,0,0,1
129750251,micromap residential area,1,0,0,0
129758260,i added service roads to wind turbines,1,0,0,0
129760894,Add roundabout and stub road under construction to new neighborhood,1,0,0,0
129766300,Modified the alignment of the building features near 201 Road #adt,0,1,0,1
129895093,create new highway #kaart,1,0,0,0
129900714,Recreation Park for the nearby residential,1,0,0,0
130019785,added directions #amap,1,1,0,0
130040406,added missing road according to backgrounds,1,0,0,0
130061143,Specify road surfaces,0,1,0,0
130139301,#mapwithai #India Added unclassified ways,1,1,0,0
130182056,pylons added/tagged,1,0,0,0
130286247,Add residential buildings #maproulette https://maproulette.org/browse/challenges/28030,1,0,0,0
130423048,Adding missing names in Sweden #MSFTOpenMaps,1,0,1,0
130539383,Removed the single member multipolygon relation and added natural water tag to the polygon #tomtom,0,1,0,1
130547990,Adding missing names in Sweden #MSFTOpenMaps,1,0,1,0
130592896,remove duplicate section of highway,0,0,0,1
130596911,Added Missing Roads #BOLT,1,0,0,0
130642455,added road,1,0,0,0
130648230,Specify road surfaces,0,1,0,0
130658542,Landuse/roads/rivers from Maxar,1,0,0,0
130670796,St. Paul road updates,0,0,0,1
130709921,Add residential buildings #maproulette https://maproulette.org/browse/challenges/28030,1,0,0,0
130774237,Adding missing names in Sweden #MSFTOpenMaps,0,0,1,1
130783209,Hohenwedel: added farmland,1,0,0,0
130785223,these are nor pedestrian areas - just highway areas,0,1,0,1
130834986,Adjusted a service=driveway tag and realigned service roads around Siderca. #adt,0,1,0,1
130970420,#mapwithai #India Modified Unclassified Roads,0,1,0,1
131073761,#mapwithai #buildingmapping Buildings added.,1,1,0,0
131084077,Added historic roads to Youngstown,1,0,1,0
131296704,Driveway access to houses added.,1,0,0,0
131320703,added culvert,1,0,0,0
131393036,Specify road surfaces,0,1,0,0
131402614,#AtlasChecks #RoadNameGapCheck #maproulette https://maproulette.org/browse/challenges/30223 Fixing the road gap name,0,1,0,1
131409402,Adding missing names in Finland #MSFTOpenMaps,0,0,1,1
131421522,Added directions to the residential ways near Avenida Augusto Maynard #adt,1,1,0,0
131456016,Road/River/Lake/Border/Relation/Multilingual name shaping/adding/correcting,1,0,0,1
131470326,added wayside shrine alt name,1,0,1,0
131725586,added wayside shrine,1,0,0,0
131764335,Adding missing roads and names in Sweden #MSFTOpenMaps,1,0,1,0
131794427,Added sidewalk,1,0,0,0
131847366,Added gate to private property,1,0,1,0
131851056,Fixed type and name,0,0,1,1
131860869,Aligned roadways. #maproulette #MarylandQA #CalvertMDQA https://maproulette.org/browse/challenges/37482,0,1,0,1
131963230,new road,1,0,0,0
132065818,new road,1,0,0,0
132159600,Added bike lanes,1,0,0,0
132184000,Added capacity,1,0,0,0
132190717,Changed the classification from primary highway to residential way near Nadukarakanda Road #adt,0,1,1,1
132234678,#mapwithai #India Added residential ways,1,1,0,0
132264829,Specify road surfaces,0,1,0,0
132266129,Aggiornamenti Siracusa},0,0,1,1
132289278,Added Road Name https://github.com/GRABOSM/Grab-Data/issues/126 #grabosm #maproulette,1,0,1,1
132420918,Specify whether the road is a dual carriageway road or not,0,1,0,0
132470898,Deleted road #amap,0,1,0,1
132487540,#hotosm-project-14226 #helpngo #awsmapathon #TÃ¼rkiyeEQ060223  #turkiye #turkey create buildings and roads,1,0,1,0
132533848,#hotosm-project-14226 #helpngo #awsmapathon #TÃ¼rkiyeEQ060223  #turkiye #turkey added two buildings,1,0,0,0
132609036,Fixing OSM Roads POC,0,1,0,1
132619164,Adding missing roads and names in Finland #MSFTOpenMaps,1,0,1,0
132805283,Added details,0,1,0,1
132834793,#digitalegypt Edit roads,0,0,0,1
132952168,details are added in BalÄ±kesir,1,0,1,0
133066644,Added Service Road. #amap,1,1,0,0
133078233,#NAME?,0,0,0,0
133117386,Added gate,1,0,0,0
133158515,Determine roads lane count,0,1,0,0
133223155,Add road surface type as observed from aerial imagery,0,1,0,1
133249927,Added road name 'Misbah Street'. Source - local user's request. #mbx_editing,1,0,1,0
133370216,Added access tags to gates near Calzada Ventura Puente. #adt,1,1,0,0
133730890,Validated buildings #hotosm-project-14399 #Ghana@66 #OSMGhana #youthmappers #htuyouthmappers buildings and roads mapping,1,0,0,1
133759109,Updated highway location #AtlasChecks #LineCrossingWaterBodyCheck #maproulette,0,1,0,1
133804697,Added/updated landcover in Rovnianska dolina,1,0,0,1
133810057,#NAME?,0,0,0,0
133840439,anganvadi added in  Indraji,1,0,1,0
133922892,Added name tag for residential way near New Kandy Road #adt,0,0,1,1
133924921,Created service ways near Calle Los Angeles #adt,1,1,0,0
133985319,Specify road surfaces,0,1,0,1
134024194,Adding missing roads and names is Finland #MSFTOpenMaps,1,0,1,0
134127248,added roads ,1,0,0,0
134139515,https://wiki.openstreetmap.org/wiki/Mapping_Emergency_Medical_Services_in_Austria_(and_beyond),0,1,1,0
134160980,Updated road geometry - https://github.com/GRABOSM/Grab-Data/issues/44,0,1,0,1
134253934,Added Directions based on full stop line and lane marking using Bing imagery #amap,1,1,0,0
134396296,Adding missing roads and names in Finland #MSFTOpenMaps,1,0,1,0
134411961,Added houses to a block in Blackburn,1,0,0,0
134519060,Updating road name & alignment. #mi,0,0,0,1
134592945,Added bus stop,1,0,0,0
134599110,Added sidewalk,1,0,0,0
134685726,Determine road widths,0,1,0,0
134729082,Adjusted the alignment of service way #tomtom,0,1,0,1
134729613,#digitalegypt Added the direction for Metwali Al Shaarawy Street,0,1,1,1
134731871,school added,1,0,0,0
134849629,Added destination:ref tag according to Lyft-owned street-level imagery.,1,1,0,0
134878547,Specify road surfaces,0,1,0,0
134975346,Highway Diversion (Public Right of Way 265,1,0,1,0
134978103,highways,1,0,0,0
135057250,weigh bridge added,1,0,1,0
135285744,Added house number,1,0,1,0
135321344,Specify road smoothness,0,1,0,1
135436583,#mapwithai #buildingmapping Added buildings,1,1,0,0
135487247,Added a couple buildings within Paradisul Acvatic  #adt,1,0,0,0
135504797,Added names and restrictions for oneway links from roundabout according to Bing. #mapbox_roundabouts_Spain,1,1,1,0
135578896,added a building,1,0,0,0
135689017,Added missing gates according to the Bing background,1,1,0,0
135715338,Added road barrier,1,0,0,0
135798232,Added Asian Supply Base borders,1,0,0,0
135815822,contact data added,1,0,0,0
135829734,Brazil - Fix street name errors #kaart - 1060 #brazil #2023 #maproulette,0,0,1,1
135837981,Specify whether roads are prohibited for pedestrians,0,1,0,0
136013575,added alt name,1,0,0,0
136017191,Specify road surfaces,0,1,0,1
136038440,Residential zone footprint mapping and sidewalks,1,0,0,0
136048441,Specify whether there are crossings at intersections of paths and roads,0,1,0,0
136274221,#AtlasChecks #IntersectingBuildingsCheck #maproulette Removed a duplicate and updated alignment.,0,1,0,1
136302441,Added the missing highway #maproulette https://maproulette.org/browse/challenges/37643,1,1,0,0
136311586,Adjusted alignment of part of primary way Avenida Pedro Aguirre Cerda. Added foot=yes to cycleway. #adt,0,1,0,1
136383589,roads,1,0,0,0
136449752,Highways modified,0,0,0,1
136523638,Added the missing highway #maproulette https://maproulette.org/browse/challenges/37928,1,1,0,0
136536128,#digitalegypt Added new links,1,1,0,0
136552288,Added businesses.,1,0,0,0
136563627,added buildings#knustyouthmappers,1,0,0,0
136575422,Added covered tag to the service way #tomtom,0,1,0,1
136578095,Added Service Road. #amap,1,1,0,0
136653505,Added/refined buildings and other features,1,0,0,1
136662842,Added features in Mitchell County.,1,0,0,0
136724287,Added Directions as per oneway board and lanemarkings#amap,1,1,0,0
136777668,Adding missing roads and names in Brazil,1,0,1,0
136787943,Adding missing roads and names in Brazil,1,0,1,0
136839475,"fix ""sufrace=none"" ( https://www.openstreetmap.org/note/3664044 ) like https://www.openstreetmap.org/changeset/136711784 ; improved details",0,1,0,1
136934834,Determine roads lane count,0,1,0,0
136954868,Created service way near Calle Paraiso #adt,1,1,1,0
137000284,Modified the access tag of the barrier near name=Rua LuÃ­s AndrÃ© #adt,0,1,0,1
137046016,Modified the road,0,0,0,1
137081750,Modified the alignment of highway network and barrier near De Las Especias #adt,0,1,1,1
137173113,streamadded#hkmwayanad,1,0,0,0
137357790,road update,0,0,0,1
137377492,Determine road names and types,0,1,0,0
137418588,street added,1,0,0,0
137436689,Specify road surfaces,0,1,0,0
137559015,Check and correct service entries by Estrada Rural in Brazil.. #kaart #2023 #Brazil  #maproulette,0,1,0,1
137589348,Adding missing roads and names in Brazil,1,0,1,0
137651333,Added U-turn restriction according to Lyft-owned street-level imagery.,1,1,0,0
137670160,Edit name of the transport service provider},0,0,1,1
137671098,added service roads according to Lyft-owned sources,1,0,1,0
137699429,added buildings,1,0,0,0
137823607,Manually checked and reviewed edit based on a Map builder user. Added roads near Mahendragarh,1,0,1,0
137862011,tagged as service road,0,1,0,1
137890406,Determine road names and types,0,1,0,0
137931169,#mapwithai #buildingmapping Several buildings added.,1,1,0,0
137992837,Specify road surfaces,0,1,0,1
138090206,Specify road surfaces,0,1,0,0
138101520,Specify road smoothness,0,1,0,1
138149208,Updates@Roads,0,0,0,1
138198737,added building,1,0,0,0
138293181,Specify road surfaces,0,1,0,0
138441774,added in houses,1,0,0,0
138459214,I edited a building that intersected with a service road,0,0,0,1
138563152,"Fix tagging of Missouri supplemental state route HH in Platte County. It was improperly changed from ref=""MO HH"" to ref=""CH HH"". These are state-maintained roads; they are not county-maintained.",0,1,0,1
138565171,added religion,1,0,0,0
138659962,#mapwithai #Tanzania roads extended,1,1,0,0
138721808,Added missing roads,1,0,0,0
138724206,Specify whether roads have sidewalks,0,1,0,0
138746740,Added Service Road. #amap,1,1,0,0
138751323,Manually checked and reviewed edit based on a Map builder user. Added road near Box Hill North,1,0,1,0
138792154,Added gate and access tag  #amap,1,1,0,0
138809373,Specify road surfaces,0,1,0,0
138810647,Adding missing roads and names in UK #MSFTOpenMaps,1,0,1,0
138825340,Beceni === Added Street Names + Surfaces + Updated Tags,1,1,1,0
138844524,remove duplicate section of highway,0,0,0,1
138865658,Fix incomplete name #maproulette https://maproulette.org/browse/challenges/40265},0,0,0,1
138881437,Added paths in Parque de Firgas.,1,0,0,0
138962886,highways and buildings,1,0,0,0
138966012,Fixed building & highway intersections #maproulette https://maproulette.org/browse/challenges/39928 fixed building and highway intersections,0,0,0,1
139014151,#hotosm-project-10218 #OSMGeoWeek #MapLibya #LNSDI #MapTripoli #LNDTI #missingmaps #Vegetation #LandUseLandCover #Buildings #Infrastructure #StreetsRoads #Water #Soil #Air,1,1,0,0
139035674,Modified the existing residential road.,0,0,0,1
139058425,added missing house numbers at SchÃ¼tteweg (WHV); added street_lamps,1,0,1,0
139063806,Aligned and created residential ways near Calle Nazacota Puento #adt,1,0,0,1
139064035,Created residential way near Kentzou #adt,1,1,0,0
139065792,Created service way near Redondel de la PiÃ±a #adt,1,1,1,0
139177231,Expanded an abbreviated highway name. https://maproulette.org/browse/challenges/40342},0,0,0,1
139189360,Specify road surfaces,0,1,0,0
139249542,Determine road names and types,0,1,0,0
